fight_id,fight_date,a_fighter_name,b_fighter_name,a_prior_fights,b_prior_fights,a_prior_win_rate,b_prior_win_rate,predicted_side,predicted_winner,actual_winner,predicted_correct,chosen_odds,edge,bet_placed,profit_units
d0ebb0551377a1c1,2021-03-13,Jason Witt,Matthew Semelsberger,5,3,0.4,1.0,b,Matthew Semelsberger,Matthew Semelsberger,1,2.1,0.5238,1,1.1
d15a87087b6f1452,2021-03-13,Dan Ige,Gavin Tucker,16,10,0.75,0.8,b,Gavin Tucker,Dan Ige,0,2.65,0.4226,1,-1.0
d15a87087b6f1452,2021-03-13,Gavin Tucker,Dan Ige,11,17,0.7273,0.7647,b,Dan Ige,Dan Ige,1,2.65,0.3873,1,1.65
e8adfbbe0053c321,2021-03-13,Cortney Casey,JJ Aldrich,24,14,0.4167,0.5714,b,JJ Aldrich,JJ Aldrich,1,1.7042,-0.0153,0,0.0
e8adfbbe0053c321,2021-03-13,JJ Aldrich,Cortney Casey,15,25,0.6,0.4,a,JJ Aldrich,JJ Aldrich,1,2.22,0.1495,1,1.22
2efbcd870f1f7bc7,2021-03-20,Derek Brunson,Kevin Holland,34,20,0.7059,0.8,b,Kevin Holland,Derek Brunson,0,2.75,0.4364,1,-1.0
2efbcd870f1f7bc7,2021-03-20,Kevin Holland,Derek Brunson,21,35,0.7619,0.7143,a,Kevin Holland,Derek Brunson,0,1.4762,0.0845,1,-1.0
68cf99b6551dc3b3,2021-03-20,Trevin Giles,Roman Dolidze,12,4,0.6667,1.0,b,Roman Dolidze,Trevin Giles,0,1.8696,0.4651,1,-1.0
68cf99b6551dc3b3,2021-03-20,Roman Dolidze,Trevin Giles,5,13,0.8,0.6923,a,Roman Dolidze,Trevin Giles,0,1.9524,0.2878,1,-1.0
a043e279434d5c8c,2021-03-20,Leonardo Santos,Grant Dawson,14,8,1.0,1.0,a,Leonardo Santos,Grant Dawson,0,1.5405,0.3509,1,-1.0
a043e279434d5c8c,2021-03-20,Grant Dawson,Leonardo Santos,9,15,1.0,0.9333,a,Grant Dawson,Grant Dawson,1,1.5405,0.3509,1,0.5405
afc86d1076c4c3a9,2021-03-20,Adrian Yanez,Gustavo Lopez,2,4,1.0,0.5,a,Adrian Yanez,Adrian Yanez,1,1.4651,0.3175,1,0.4651
afc86d1076c4c3a9,2021-03-20,Gustavo Lopez,Adrian Yanez,5,3,0.4,1.0,b,Adrian Yanez,Adrian Yanez,1,2.78,0.6403,1,1.78
dcfbbebc0aee6ded,2021-03-20,Marion Reneau,Macy Chiasson,20,10,0.5,0.8,b,Macy Chiasson,Macy Chiasson,1,2.85,0.4491,1,1.85
dcfbbebc0aee6ded,2021-03-20,Macy Chiasson,Marion Reneau,11,21,0.8182,0.4762,a,Macy Chiasson,Macy Chiasson,1,1.4444,0.1259,1,0.4444
edac9fd482177a64,2021-03-20,Song Kenan,Max Griffin,10,20,0.8,0.4,a,Song Kenan,Max Griffin,0,2.65,0.4226,1,-1.0
edac9fd482177a64,2021-03-20,Max Griffin,Song Kenan,21,11,0.4286,0.7273,b,Song Kenan,Max Griffin,0,1.5263,0.0721,1,-1.0
0aa335dbc4cb3473,2021-03-27,Sean O'Malley,Thomas Almeida,10,18,0.8,0.5556,a,Sean O'Malley,Sean O'Malley,1,4.1,0.5561,1,3.1
0aa335dbc4cb3473,2021-03-27,Thomas Almeida,Sean O'Malley,19,11,0.5263,0.8182,b,Sean O'Malley,Sean O'Malley,1,1.2703,0.0309,1,0.2703
2220b73ece1730c3,2021-03-27,Shane Young,Omar Morales,8,6,0.5,0.6667,b,Omar Morales,Omar Morales,1,1.5,0.0,0,0.0
2220b73ece1730c3,2021-03-27,Omar Morales,Shane Young,7,9,0.7143,0.4444,a,Omar Morales,Omar Morales,1,2.7,0.3439,1,1.7
390694c179f05c7f,2021-03-27,Jamie Mullarkey,Khama Worthy,4,6,0.0,0.6667,b,Khama Worthy,Jamie Mullarkey,0,2.15,0.2016,1,-1.0
390694c179f05c7f,2021-03-27,Khama Worthy,Jamie Mullarkey,7,5,0.5714,0.2,a,Khama Worthy,Jamie Mullarkey,0,1.7407,-0.003,0,0.0
39d188fa9b95d550,2021-03-27,Tyron Woodley,Vicente Luque,28,30,0.6429,0.8,b,Vicente Luque,Vicente Luque,1,2.7,0.4296,1,1.7
39d188fa9b95d550,2021-03-27,Vicente Luque,Tyron Woodley,31,29,0.8065,0.6207,a,Vicente Luque,Vicente Luque,1,1.5,0.1398,1,0.5
41622791b276ad9e,2021-03-27,Marc-Andre Barriault,Abu Azaitar,6,2,0.0,1.0,b,Abu Azaitar,Marc-Andre Barriault,0,1.7874,0.4405,1,-1.0
41622791b276ad9e,2021-03-27,Abu Azaitar,Marc-Andre Barriault,3,7,0.6667,0.1429,a,Abu Azaitar,Marc-Andre Barriault,0,2.07,0.1836,1,-1.0
4b3af85b0df51d09,2021-03-27,Jared Gooden,Abubakar Nurmagomedov,2,2,0.0,0.0,a,Jared Gooden,Abubakar Nurmagomedov,0,1.4762,-0.1774,0,0.0
4b3af85b0df51d09,2021-03-27,Abubakar Nurmagomedov,Jared Gooden,3,3,0.3333,0.0,a,Abubakar Nurmagomedov,Abubakar Nurmagomedov,1,1.4762,-0.3441,0,0.0
6002c24f0b7f8cc7,2021-03-27,Modestas Bukauskas,Michal Oleksiejczuk,4,8,0.5,0.5,a,Modestas Bukauskas,Michal Oleksiejczuk,0,1.565,-0.139,0,0.0
6002c24f0b7f8cc7,2021-03-27,Michal Oleksiejczuk,Modestas Bukauskas,9,5,0.5556,0.4,a,Michal Oleksiejczuk,Michal Oleksiejczuk,1,1.565,-0.0834,0,0.0
8317208cfb030ed3,2021-03-27,Gillian Robertson,Miranda Maverick,18,2,0.6667,1.0,b,Miranda Maverick,Miranda Maverick,1,1.6897,0.4082,1,0.6897
8317208cfb030ed3,2021-03-27,Miranda Maverick,Gillian Robertson,3,19,1.0,0.6316,a,Miranda Maverick,Miranda Maverick,1,2.25,0.5556,1,1.25
b1eff235241e719b,2021-03-27,Stipe Miocic,Francis Ngannou,34,24,0.8235,0.8333,b,Francis Ngannou,Francis Ngannou,1,2.17,0.3725,1,1.17
b1eff235241e719b,2021-03-27,Francis Ngannou,Stipe Miocic,25,35,0.84,0.8,a,Francis Ngannou,Francis Ngannou,1,1.7299,0.2619,1,0.7299
0992795fd0fa06d0,2021-04-10,Nina Nunes,Mackenzie Dern,14,12,0.5714,0.8333,b,Mackenzie Dern,Mackenzie Dern,1,1.8333,0.2879,1,0.8333
0992795fd0fa06d0,2021-04-10,Mackenzie Dern,Nina Nunes,13,15,0.8462,0.5333,a,Mackenzie Dern,Mackenzie Dern,1,2.0,0.3462,1,1.0
1fee9eca658d9808,2021-04-10,Hunter Azure,Jack Shore,6,4,0.6667,1.0,b,Jack Shore,Jack Shore,1,1.5405,0.3509,1,0.5405
1fee9eca658d9808,2021-04-10,Jack Shore,Hunter Azure,5,7,1.0,0.5714,a,Jack Shore,Jack Shore,1,2.6,0.6154,1,1.6
3209bcfaf95de90b,2021-04-10,Impa Kasanganay,Sasha Palatnikov,4,2,0.5,1.0,b,Sasha Palatnikov,Impa Kasanganay,0,3.1,0.6774,1,-1.0
3209bcfaf95de90b,2021-04-10,Sasha Palatnikov,Impa Kasanganay,3,5,0.6667,0.6,a,Sasha Palatnikov,Impa Kasanganay,0,1.4,-0.0476,0,0.0
444f0a732695dc81,2021-04-10,Yorgan De Castro,Jarjis Danho,6,2,0.3333,0.0,a,Yorgan De Castro,Jarjis Danho,0,1.3226,-0.4228,0,0.0
444f0a732695dc81,2021-04-10,Jarjis Danho,Yorgan De Castro,3,7,0.3333,0.2857,a,Jarjis Danho,Jarjis Danho,1,1.3226,-0.4228,0,0.0
646eeca9447c6965,2021-04-10,Sam Alvey,Julian Marquez,38,6,0.5263,0.6667,b,Julian Marquez,Julian Marquez,1,2.25,0.2222,1,1.25
646eeca9447c6965,2021-04-10,Julian Marquez,Sam Alvey,7,39,0.7143,0.5128,a,Julian Marquez,Julian Marquez,1,1.6897,0.1224,1,0.6897
71b81d8199a0fa19,2021-04-10,Arnold Allen,Sodiq Yusuff,14,8,1.0,1.0,a,Arnold Allen,Arnold Allen,1,2.35,0.5745,1,1.35
71b81d8199a0fa19,2021-04-10,Sodiq Yusuff,Arnold Allen,9,15,0.8889,1.0,b,Arnold Allen,Arnold Allen,1,1.6452,0.3922,1,0.6452
998296216e7171ed,2021-04-10,Scott Holtzman,Mateusz Gamrot,22,2,0.6364,0.0,a,Scott Holtzman,Mateusz Gamrot,0,1.4444,-0.0559,0,0.0
998296216e7171ed,2021-04-10,Mateusz Gamrot,Scott Holtzman,3,23,0.3333,0.6087,b,Scott Holtzman,Mateusz Gamrot,0,2.85,0.2578,1,-1.0
ac9a8b73e58f3d71,2021-04-10,Mike Perry,Daniel Rodriguez,28,8,0.5,0.75,b,Daniel Rodriguez,Daniel Rodriguez,1,2.0,0.25,1,1.0
ac9a8b73e58f3d71,2021-04-10,Daniel Rodriguez,Mike Perry,9,29,0.7778,0.4828,a,Daniel Rodriguez,Daniel Rodriguez,1,1.8333,0.2323,1,0.8333
cd5d9828b278181a,2021-04-10,Da Woon Jung,William Knight,4,2,1.0,1.0,a,Da Woon Jung,Da Woon Jung,1,2.27,0.5595,1,1.27
cd5d9828b278181a,2021-04-10,William Knight,Da Woon Jung,3,5,0.6667,1.0,b,Da Woon Jung,Da Woon Jung,1,1.6803,0.4049,1,0.6803
ddd63237f1b857a6,2021-04-10,Marvin Vettori,Kevin Holland,16,22,0.75,0.7273,a,Marvin Vettori,Marvin Vettori,1,3.45,0.4601,1,2.45
ddd63237f1b857a6,2021-04-10,Kevin Holland,Marvin Vettori,23,17,0.6957,0.7647,b,Marvin Vettori,Marvin Vettori,1,1.3448,0.0211,0,0.0
e27c28928ed4390f,2021-04-10,Jim Miller,Joe Solecki,70,4,0.6,1.0,b,Joe Solecki,Joe Solecki,1,3.05,0.6721,1,2.05
e27c28928ed4390f,2021-04-10,Joe Solecki,Jim Miller,5,71,1.0,0.5915,a,Joe Solecki,Joe Solecki,1,1.4082,0.2899,1,0.4082
0b2c3c4306620d6d,2021-04-17,Tracy Cortez,Justine Kish,4,12,1.0,0.5,a,Tracy Cortez,Tracy Cortez,1,1.3077,0.2353,1,0.3077
0b2c3c4306620d6d,2021-04-17,Justine Kish,Tracy Cortez,13,5,0.4615,1.0,b,Tracy Cortez,Tracy Cortez,1,3.65,0.726,1,2.65
24ff385ca78c80d3,2021-04-17,Tony Gravely,Anthony Birchak,4,10,0.5,0.4,a,Tony Gravely,Tony Gravely,1,1.2564,-0.2959,0,0.0
24ff385ca78c80d3,2021-04-17,Anthony Birchak,Tony Gravely,11,5,0.3636,0.6,b,Tony Gravely,Tony Gravely,1,4.2,0.3619,1,3.2
627c0a50cff30405,2021-04-17,Bartosz Fabinski,Gerald Meerschaert,10,24,0.6,0.5,a,Bartosz Fabinski,Gerald Meerschaert,0,2.05,0.1122,1,-1.0
627c0a50cff30405,2021-04-17,Gerald Meerschaert,Bartosz Fabinski,25,11,0.52,0.5455,b,Bartosz Fabinski,Gerald Meerschaert,0,1.8,-0.0101,0,0.0
a33ecd2c88154890,2021-04-17,Luis Pena,Alexander Munoz,14,2,0.5714,0.0,a,Luis Pena,Luis Pena,1,1.6452,-0.0364,0,0.0
a33ecd2c88154890,2021-04-17,Alexander Munoz,Luis Pena,3,15,0.0,0.6,b,Luis Pena,Luis Pena,1,2.35,0.1745,1,1.35
a850ba762f3c5334,2021-04-17,Abdul Razak Alhassan,Jacob Malkoun,14,2,0.5714,0.0,a,Abdul Razak Alhassan,Jacob Malkoun,0,3.5,0.2857,1,-1.0
a850ba762f3c5334,2021-04-17,Jacob Malkoun,Abdul Razak Alhassan,3,15,0.3333,0.5333,b,Abdul Razak Alhassan,Jacob Malkoun,0,1.3333,-0.2167,0,0.0
f2c82f027201ba21,2021-04-17,Andrei Arlovski,Chase Sherman,62,16,0.5806,0.375,a,Andrei Arlovski,Andrei Arlovski,1,1.7692,0.0154,0,0.0
f2c82f027201ba21,2021-04-17,Chase Sherman,Andrei Arlovski,17,63,0.3529,0.5873,b,Andrei Arlovski,Andrei Arlovski,1,2.1,0.1111,1,1.1
f67aa0b16e16a9ea,2021-04-17,Robert Whittaker,Kelvin Gastelum,32,34,0.8125,0.6471,a,Robert Whittaker,Robert Whittaker,1,3.05,0.4846,1,2.05
f67aa0b16e16a9ea,2021-04-17,Kelvin Gastelum,Robert Whittaker,35,33,0.6286,0.8182,b,Robert Whittaker,Robert Whittaker,1,1.4082,0.108,1,0.4082
fdfe4e7cb2d0b665,2021-04-17,Alexandr Romanov,Juan Espino,4,4,1.0,1.0,a,Alexandr Romanov,Alexandr Romanov,1,1.625,0.3846,1,0.625
fdfe4e7cb2d0b665,2021-04-17,Juan Espino,Alexandr Romanov,5,5,0.8,1.0,b,Alexandr Romanov,Alexandr Romanov,1,2.4,0.5833,1,1.4
00bbcd4a6d647fdf,2021-04-24,Anthony Smith,Jimmy Crute,30,10,0.6,0.8,b,Jimmy Crute,Anthony Smith,0,3.1,0.4774,1,-1.0
00bbcd4a6d647fdf,2021-04-24,Jimmy Crute,Anthony Smith,11,31,0.7273,0.6129,a,Jimmy Crute,Anthony Smith,0,1.4,0.013,0,0.0
1820fed0fbcf6294,2021-04-24,Uriah Hall,Chris Weidman,32,32,0.5625,0.6875,b,Chris Weidman,Uriah Hall,0,2.4,0.2708,1,-1.0
1820fed0fbcf6294,2021-04-24,Chris Weidman,Uriah Hall,33,33,0.6667,0.5758,a,Chris Weidman,Uriah Hall,0,1.625,0.0513,1,-1.0
34d2632fd26e7078,2021-04-24,Valentina Shevchenko,Jessica Andrade,22,36,0.8182,0.6667,a,Valentina Shevchenko,Valentina Shevchenko,1,1.2222,-0.0,0,0.0
34d2632fd26e7078,2021-04-24,Jessica Andrade,Valentina Shevchenko,37,23,0.6486,0.8261,b,Valentina Shevchenko,Valentina Shevchenko,1,4.6,0.6087,1,3.6
512af32553d9bd70,2021-04-24,Alex Oliveira,Randy Brown,36,20,0.6111,0.6,a,Alex Oliveira,Randy Brown,0,2.05,0.1233,1,-1.0
512af32553d9bd70,2021-04-24,Randy Brown,Alex Oliveira,21,37,0.619,0.5946,a,Randy Brown,Randy Brown,1,2.05,0.1312,1,1.05
6a5eb525331fa1fc,2021-04-24,Kamaru Usman,Jorge Masvidal,26,38,1.0,0.6316,a,Kamaru Usman,Kamaru Usman,1,3.6,0.7222,1,2.6
6a5eb525331fa1fc,2021-04-24,Jorge Masvidal,Kamaru Usman,39,27,0.6154,1.0,b,Kamaru Usman,Kamaru Usman,1,1.3125,0.2381,1,0.3125
6d8da45352344964,2021-04-24,Zhang Weili,Rose Namajunas,10,20,1.0,0.7,a,Zhang Weili,Rose Namajunas,0,1.5,0.3333,1,-1.0
6d8da45352344964,2021-04-24,Rose Namajunas,Zhang Weili,21,11,0.7143,0.9091,b,Zhang Weili,Rose Namajunas,0,2.7,0.5387,1,-1.0
c5dfce1eaa2dc169,2021-04-24,Dwight Grant,Stefan Sekulic,8,2,0.5,0.0,a,Dwight Grant,Dwight Grant,1,2.55,0.1078,1,1.55
c5dfce1eaa2dc169,2021-04-24,Stefan Sekulic,Dwight Grant,3,9,0.0,0.5556,b,Dwight Grant,Dwight Grant,1,1.5714,-0.0808,0,0.0
f5dd0a24a7dba53c,2021-04-24,Karl Roberson,Brendan Allen,14,8,0.5714,0.75,b,Brendan Allen,Brendan Allen,1,2.15,0.2849,1,1.15
f5dd0a24a7dba53c,2021-04-24,Brendan Allen,Karl Roberson,9,15,0.7778,0.5333,a,Brendan Allen,Brendan Allen,1,1.7407,0.2033,1,0.7407
26202a4bd36d3fd2,2021-05-01,Merab Dvalishvili,Cody Stamann,14,14,0.7143,0.7143,a,Merab Dvalishvili,Merab Dvalishvili,1,3.45,0.4244,1,2.45
26202a4bd36d3fd2,2021-05-01,Cody Stamann,Merab Dvalishvili,15,15,0.6667,0.7333,b,Merab Dvalishvili,Merab Dvalishvili,1,1.3448,-0.0103,0,0.0
2ef09c8fe29251ac,2021-05-01,Poliana Botelho,Luana Carolina,10,4,0.6,0.5,a,Poliana Botelho,Luana Carolina,0,3.05,0.2721,1,-1.0
2ef09c8fe29251ac,2021-05-01,Luana Carolina,Poliana Botelho,5,11,0.6,0.5455,a,Luana Carolina,Luana Carolina,1,3.05,0.2721,1,2.05
2f82e8079ba354f4,2021-05-01,Giga Chikadze,Cub Swanson,10,38,1.0,0.6316,a,Giga Chikadze,Giga Chikadze,1,1.4545,0.3125,1,0.4545
2f82e8079ba354f4,2021-05-01,Cub Swanson,Giga Chikadze,39,11,0.6154,1.0,b,Giga Chikadze,Giga Chikadze,1,2.8,0.6429,1,1.8
394802bb096b403e,2021-05-01,Dominick Reyes,Jiri Prochazka,16,2,0.75,1.0,b,Jiri Prochazka,Jiri Prochazka,1,1.8333,0.4545,1,0.8333
394802bb096b403e,2021-05-01,Jiri Prochazka,Dominick Reyes,3,17,1.0,0.7059,a,Jiri Prochazka,Jiri Prochazka,1,2.0,0.5,1,1.0
3d790112d2e6d851,2021-05-01,Luke Sanders,Felipe Colares,14,6,0.4286,0.3333,a,Luke Sanders,Felipe Colares,0,1.7874,-0.1309,0,0.0
3d790112d2e6d851,2021-05-01,Felipe Colares,Luke Sanders,7,15,0.4286,0.4,a,Felipe Colares,Felipe Colares,1,1.7874,-0.1309,0,0.0
78dc032441394331,2021-05-01,Andreas Michailidis,KB Bhullar,2,2,0.0,0.0,a,Andreas Michailidis,Andreas Michailidis,1,1.5263,-0.1552,0,0.0
78dc032441394331,2021-05-01,KB Bhullar,Andreas Michailidis,3,3,0.0,0.3333,b,Andreas Michailidis,Andreas Michailidis,1,2.65,-0.044,0,0.0
d6b5a6ad27a730ae,2021-05-01,Loma Lookboonmee,Sam Hughes,6,2,0.6667,0.0,a,Loma Lookboonmee,Loma Lookboonmee,1,1.2381,-0.141,0,0.0
d6b5a6ad27a730ae,2021-05-01,Sam Hughes,Loma Lookboonmee,3,7,0.0,0.7143,b,Loma Lookboonmee,Loma Lookboonmee,1,4.35,0.4844,1,3.35
d72f9b3ac742a9e3,2021-05-01,Kai Kamaka,TJ Brown,4,4,0.5,0.0,a,Kai Kamaka,TJ Brown,0,2.42,0.0868,1,-1.0
d72f9b3ac742a9e3,2021-05-01,TJ Brown,Kai Kamaka,5,5,0.2,0.4,b,Kai Kamaka,TJ Brown,0,1.6173,-0.2183,0,0.0
ffd8e8575a551875,2021-05-01,Sean Strickland,Krzysztof Jotko,24,26,0.75,0.6923,a,Sean Strickland,Sean Strickland,1,1.4082,0.0399,1,0.4082
ffd8e8575a551875,2021-05-01,Krzysztof Jotko,Sean Strickland,27,25,0.6667,0.76,b,Sean Strickland,Sean Strickland,1,3.05,0.4321,1,2.05
00fbeda449926c13,2021-05-08,Phil Hawes,Kyle Daukaus,4,4,1.0,0.5,a,Phil Hawes,Phil Hawes,1,2.32,0.569,1,1.32
00fbeda449926c13,2021-05-08,Kyle Daukaus,Phil Hawes,5,5,0.4,1.0,b,Phil Hawes,Phil Hawes,1,1.6579,0.3968,1,0.6579
178c4926223dca0c,2021-05-08,Neil Magny,Geoff Neal,48,12,0.7083,0.8333,b,Geoff Neal,Neil Magny,0,1.5,0.1667,1,-1.0
178c4926223dca0c,2021-05-08,Geoff Neal,Neil Magny,13,49,0.7692,0.7143,a,Geoff Neal,Neil Magny,0,2.55,0.3771,1,-1.0
295a0bf12a7373c0,2021-05-08,Diego Ferreira,Gregor Gillespie,22,14,0.7273,0.8571,b,Gregor Gillespie,Gregor Gillespie,1,2.22,0.4067,1,1.22
295a0bf12a7373c0,2021-05-08,Gregor Gillespie,Diego Ferreira,15,23,0.8667,0.6957,a,Gregor Gillespie,Gregor Gillespie,1,1.7042,0.2799,1,0.7042
3f71ac21472f994c,2021-05-08,Maurice Greene,Marcos Rogerio de Lima,14,22,0.5714,0.5455,a,Maurice Greene,Marcos Rogerio de Lima,0,2.57,0.1823,1,-1.0
3f71ac21472f994c,2021-05-08,Marcos Rogerio de Lima,Maurice Greene,23,15,0.5652,0.5333,a,Marcos Rogerio de Lima,Marcos Rogerio de Lima,1,2.57,0.1761,1,1.57
4ffbadfb86284af5,2021-05-08,Ludovit Klein,Michael Trizano,2,6,1.0,0.6667,a,Ludovit Klein,Michael Trizano,0,1.4,0.2857,1,-1.0
4ffbadfb86284af5,2021-05-08,Michael Trizano,Ludovit Klein,7,3,0.7143,0.6667,a,Michael Trizano,Michael Trizano,1,1.4,0.0,0,0.0
8a95f0e3f9111f0c,2021-05-08,JunYong Park,Tafon Nchukwi,6,2,0.6667,1.0,b,Tafon Nchukwi,JunYong Park,0,1.6452,0.3922,1,-1.0
8a95f0e3f9111f0c,2021-05-08,Tafon Nchukwi,JunYong Park,3,7,0.6667,0.7143,b,JunYong Park,JunYong Park,1,1.6452,0.1064,1,0.6452
b948102c6205af63,2021-05-08,Marina Rodriguez,Michelle Waterson-Gomez,8,20,0.75,0.6,a,Marina Rodriguez,Marina Rodriguez,1,1.4255,0.0485,1,0.4255
b948102c6205af63,2021-05-08,Michelle Waterson-Gomez,Marina Rodriguez,21,9,0.5714,0.7778,b,Marina Rodriguez,Marina Rodriguez,1,2.95,0.4388,1,1.95
db2c805201a3116e,2021-05-08,Donald Cerrone,Alex Morono,70,22,0.6571,0.6364,a,Donald Cerrone,Alex Morono,0,1.6667,0.0571,1,-1.0
db2c805201a3116e,2021-05-08,Alex Morono,Donald Cerrone,23,71,0.6522,0.6479,a,Alex Morono,Alex Morono,1,1.6667,0.0522,1,0.6667
2b894d87ad9aae05,2021-05-15,Andrea Lee,Antonina Shevchenko,12,10,0.5,0.6,b,Antonina Shevchenko,Andrea Lee,0,1.8333,0.0545,1,-1.0
2b894d87ad9aae05,2021-05-15,Antonina Shevchenko,Andrea Lee,11,13,0.5455,0.5385,a,Antonina Shevchenko,Andrea Lee,0,2.0,0.0455,1,-1.0
5573d46130d6b967,2021-05-15,Jordan Wright,Jamie Pickett,4,2,0.5,0.0,a,Jordan Wright,Jordan Wright,1,1.8929,-0.0283,0,0.0
5573d46130d6b967,2021-05-15,Jamie Pickett,Jordan Wright,3,5,0.0,0.6,b,Jordan Wright,Jordan Wright,1,1.9259,0.0808,1,0.9259
6655a8da2655f2d0,2021-05-15,Shane Burgos,Edson Barboza,16,48,0.75,0.625,a,Shane Burgos,Edson Barboza,0,2.27,0.3095,1,-1.0
6655a8da2655f2d0,2021-05-15,Edson Barboza,Shane Burgos,49,17,0.6327,0.7059,b,Shane Burgos,Edson Barboza,0,1.6803,0.1107,1,-1.0
8cb4e3f056a84b0d,2021-05-15,Katlyn Cerminara,Viviane Araujo,24,10,0.6667,0.8,b,Viviane Araujo,Katlyn Cerminara,0,1.7874,0.2405,1,-1.0
8cb4e3f056a84b0d,2021-05-15,Viviane Araujo,Katlyn Cerminara,11,25,0.7273,0.68,a,Viviane Araujo,Katlyn Cerminara,0,2.07,0.2442,1,-1.0
be2e28ba3bdeb400,2021-05-15,Lando Vannata,Mike Grundy,16,4,0.375,0.5,b,Mike Grundy,Lando Vannata,0,2.05,0.0122,0,0.0
be2e28ba3bdeb400,2021-05-15,Mike Grundy,Lando Vannata,5,17,0.4,0.4118,b,Lando Vannata,Lando Vannata,1,2.05,-0.076,0,0.0
bfd672cac0726a9a,2021-05-15,Gina Mazany,Priscila Cachoeira,12,8,0.3333,0.25,a,Gina Mazany,Priscila Cachoeira,0,1.4255,-0.3682,0,0.0
bfd672cac0726a9a,2021-05-15,Priscila Cachoeira,Gina Mazany,9,13,0.3333,0.3077,a,Priscila Cachoeira,Priscila Cachoeira,1,1.4255,-0.3682,0,0.0
ca22bafab913aae7,2021-05-15,Jacare Souza,Andre Muniz,30,4,0.6,1.0,b,Andre Muniz,Andre Muniz,1,1.9709,0.4926,1,0.9709
ca22bafab913aae7,2021-05-15,Andre Muniz,Jacare Souza,5,31,1.0,0.5806,a,Andre Muniz,Andre Muniz,1,1.8547,0.4608,1,0.8547
cfbaeb80b5ff7c00,2021-05-15,Tony Ferguson,Beneil Dariush,36,36,0.8333,0.7778,a,Tony Ferguson,Beneil Dariush,0,1.6803,0.2382,1,-1.0
cfbaeb80b5ff7c00,2021-05-15,Beneil Dariush,Tony Ferguson,37,37,0.7838,0.8108,b,Tony Ferguson,Beneil Dariush,0,2.27,0.3703,1,-1.0
de332779baa1b103,2021-05-15,Christos Giagos,Sean Soriano,16,6,0.5,0.0,a,Christos Giagos,Christos Giagos,1,2.85,0.1491,1,1.85
de332779baa1b103,2021-05-15,Sean Soriano,Christos Giagos,7,17,0.0,0.5294,b,Christos Giagos,Christos Giagos,1,1.4444,-0.1629,0,0.0
fef29aa73bd5b907,2021-05-15,Charles Oliveira,Michael Chandler,52,2,0.6923,1.0,b,Michael Chandler,Charles Oliveira,0,2.1,0.5238,1,-1.0
fef29aa73bd5b907,2021-05-15,Michael Chandler,Charles Oliveira,3,53,0.6667,0.6981,b,Charles Oliveira,Charles Oliveira,1,2.1,0.2219,1,1.1
138f719d370e8ba0,2021-05-22,Felicia Spencer,Norma Dumont,8,4,0.5,0.5,a,Felicia Spencer,Norma Dumont,0,1.5618,-0.1403,0,0.0
138f719d370e8ba0,2021-05-22,Norma Dumont,Felicia Spencer,5,9,0.6,0.4444,a,Norma Dumont,Norma Dumont,1,1.5618,-0.0403,0,0.0
16369fa06392f6a0,2021-05-22,Yan Xiaonan,Carla Esparza,12,24,1.0,0.6667,a,Yan Xiaonan,Carla Esparza,0,1.7299,0.4219,1,-1.0
16369fa06392f6a0,2021-05-22,Carla Esparza,Yan Xiaonan,25,13,0.68,0.9231,b,Yan Xiaonan,Carla Esparza,0,2.17,0.4622,1,-1.0
559c0c3d752f327a,2021-05-22,Justin Tafa,Jared Vanderaa,6,2,0.3333,0.0,a,Justin Tafa,Jared Vanderaa,0,2.57,-0.0558,0,0.0
559c0c3d752f327a,2021-05-22,Jared Vanderaa,Justin Tafa,3,7,0.3333,0.2857,a,Jared Vanderaa,Jared Vanderaa,1,2.57,-0.0558,0,0.0
7f8340dfe4220c3e,2021-05-22,Jack Hermansson,Edmen Shahbazyan,24,10,0.6667,0.8,b,Edmen Shahbazyan,Jack Hermansson,0,2.12,0.3283,1,-1.0
7f8340dfe4220c3e,2021-05-22,Edmen Shahbazyan,Jack Hermansson,11,25,0.7273,0.68,a,Edmen Shahbazyan,Jack Hermansson,0,1.7576,0.1583,1,-1.0
ae0afbff5ba07a34,2021-05-22,Ricardo Ramos,Bill Algeo,14,4,0.7143,0.5,a,Ricardo Ramos,Ricardo Ramos,1,2.25,0.2698,1,1.25
ae0afbff5ba07a34,2021-05-22,Bill Algeo,Ricardo Ramos,5,15,0.4,0.7333,b,Ricardo Ramos,Ricardo Ramos,1,1.6897,0.1415,1,0.6897
b381dc272b32ce03,2021-05-22,Bruno Silva,Victor Rodriguez,6,2,0.3333,0.0,a,Bruno Silva,Bruno Silva,1,1.2817,-0.4469,0,0.0
b381dc272b32ce03,2021-05-22,Victor Rodriguez,Bruno Silva,3,7,0.0,0.4286,b,Bruno Silva,Bruno Silva,1,3.95,0.1754,1,2.95
d16f7ab4e28171ea,2021-05-22,Rob Font,Cody Garbrandt,22,20,0.7273,0.7,a,Rob Font,Rob Font,1,1.7692,0.1621,1,0.7692
d16f7ab4e28171ea,2021-05-22,Cody Garbrandt,Rob Font,21,23,0.6667,0.7391,b,Rob Font,Rob Font,1,2.1,0.2629,1,1.1
e624d85a0d718578,2021-05-22,Court McGee,Claudio Silva,34,12,0.4706,0.8333,b,Claudio Silva,Court McGee,0,1.8,0.2778,1,-1.0
